ID,Incident Number,Arrest Date,Court Number,Case Filed,Status,Suspect Charge List,Case Type
127969,200487367,2021/05/01,21000663,Y,Filed,",484E(A),",Felony
128276,210080581,2021/05/02,21001345,N,Discharge Only,",243(E)1,",Misdemeanor
128278,210082496,2021/05/02,21001375,N,Discharge Only,",243(E)1,",Misdemeanor
128293,210082571,2021/05/02,21001383,N,Discharge Only,",148(A)1,594(B)1,243(E)1,236,",Felony
128313,Z20210205-02525319,2021/05/02,2525319,Y,Filed,",11378,",Felony
128314,Z20210205-02525320,2021/05/02,2525320,Y,Filed,",11379(A),",Felony
128315,Z20210205-02525321,2021/05/02,2525321,Y,Filed,",211,422,185,",Felony
128320,210081749,2021/05/02,21001362,Y,Filed,",496D(A),NOTINTBL,",Felony
128321,210081608,2021/05/02,21001363,N,Discharge Only,",166(A)4,",Misdemeanor
128322,210080791,2021/05/02,21001364,Y,Filed,",664/459,11377(A),466,11364(A),594(B)1,11351,",Felony
128323,210081539,2021/05/02,21001367,Y,Filed,",11378,11351,12022A1,11351.5,11351,166(A)4,166(A)4,",Felony
128324,210081539,2021/05/02,21001368,Y,Filed,",11351,11378,11351,",Felony
128325,Z20210205-21001369,2021/05/02,21001369,Y,Filed,",11352(A),",Felony
128326,210340357,2021/05/02,21001370,Y,Filed,",496(A),459,466,",Felony
128327,210077710,2021/05/02,21001376,N,Discharge Only,",11364(A),496D(A),466,10851(A),496D(A),",Felony
128328,210080688,2021/05/02,21001377,N,Discharge Only,",466,664/459,11377(A),11378,11364(A),182(A)1,",Felony
128329,210678356,2021/05/02,21001378,Y,Filed,",29800A1,25400A1,25850(A),30305A1,",Felony
128330,210082236,2021/05/02,21001379,N,Discharge Only,",11364(A),490.2(A),",Misdemeanor
128331,210082355,2021/05/02,21001384,Y,Filed,",148(A)1,273.6(A),",Misdemeanor
128332,210081909,2021/05/02,21001385,Y,Filed,",459,459,211,148.1(C),148.1(C),211,",Felony
128333,210082430,2021/05/02,21001389,Y,Filed,",245(C),245(C),23110(A),69(A),NOTINTBL,245(D)2,",Felony
128358,210081084,2021/05/02,21001359,N,Other Action,",166(A)4,",Misdemeanor
128404,210081636,2021/05/02,21001361,Y,Filed,",244.5(B),22810G1,",Felony
128418,210080531,2021/05/02,21001342,Y,Filed,",11378,11351,530.5(A),14601.1(A),5200(A),",Felony
128419,210071790,2021/05/02,21001349,Y,Filed,",10851(A),14601.1(A),496D(A),",Felony
128582,210080779,2021/05/02,21001357,Y,Filed,",236,220(A)1,245(A)1,11364(A),",Felony
128678,210112651,2021/05/02,21001892,N,Discharge Only,",69(A),148(A)1,",Misdemeanor
128964,210141531,2021/05/03,21002393,Y,Filed,",496D(A),10851(A),",Felony
128965,210143468,2021/05/03,21002394,N,Discharge Only,",5200,25400A1,29800A1,25850(A),30305A1,",Felony
128966,210143468,2021/05/03,21002395,N,Discharge Only,",25400A1,30305A1,25850(A),29800A1,",Felony
128967,210134207,2021/05/03,21002396,N,Discharge Only,",245(A)1,273.5(A),594(B)1,",Felony
128968,210143612,2021/05/03,21002398,N,Discharge Only,",14601.1(A),21658(A),23152(F),",Misdemeanor
128969,60042674,2021/05/03,21002417,N,Discharge Only,",187(A),25800(A),NOTINTBL,182(A)1,",Felony
128979,210144212,2021/05/03,21002500,Y,Filed,",453(A),451(B),69(A),69(A),417(A)1,245(A)1,148(A)1,245(A)1,",Felony
128990,210114447,2021/05/03,21002403,Y,Filed,",422,289(A)1A,459,211,286(C)2A,417.4,",Felony
128991,210143656,2021/05/03,21002405,Y,Filed,",664/459,182(A)1,",Felony
128992,210143656,2021/05/03,21002406,Y,Filed,",182(A)1,459,459,664/459,459,",Felony
128993,210143941,2021/05/03,21002407,N,Discharge Only,",11364(A),243(B),69(A),",Felony
128994,210144002,2021/05/03,21002409,N,Other Action,",NOTINTBL,21310,",Felony
128995,210144018,2021/05/03,21002410,Y,Filed,",496(A),487(A),",Felony
128996,219133521,2021/05/03,21002415,N,Discharge Only,",2800.2A,23153(A),14601.2(A),",Felony
128997,210642674,2021/05/03,21002416,N,Discharge Only,",NOTINTBL,29800A1,29800A1,273A(A),NOTINTBL,",Felony
128998,210145210,2021/05/03,21002418,N,Discharge Only,",496(A),NOTINTBL,245(A)1,211,",Felony
128999,210144999,2021/05/03,21002421,N,Other Action,",466,148(A)1,459.5(A),",Misdemeanor
129000,210145000,2021/05/03,21002422,Y,Filed,",496D,12022.1,148(A)1,485,11377(A),10851(A),485,11364(A),20170(A),",Felony
129001,210145157,2021/05/03,21002423,Y,Filed,",166(A)4,",Misdemeanor
129002,210144698,2021/05/03,21002424,Y,Filed,",NOTINTBL,",Misdemeanor
129003,210116067,2021/05/03,21002426,Y,Filed,",487(A),",Felony
129004,Z20210305-21002427,2021/05/03,21002427,Y,Filed,",23152(B),23152(A),",Misdemeanor
129025,210145561,2021/05/03,21002430,N,Discharge Only,",243(E)1,368(C),",Misdemeanor
129627,210209515,2021/05/04,21003431,N,Discharge Only,",243(E)1,273.5(A),148.5(A),",Felony
129628,Z20210405-21003433,2021/05/04,21003433,Y,Filed,",23152(A),",Misdemeanor
129629,Z20210405-21003434,2021/05/04,21003434,Y,Filed,",23152(A),23152(B),",Misdemeanor
129631,210209781,2021/05/04,21003438,N,Discharge Only,",245(A)4,148(A)1,",Felony
129632,210204690,2021/05/04,21003440,N,Discharge Only,",215(A),484(A),273.5(A),",Felony
129633,210209907,2021/05/04,21003442,Y,Filed,",25850(A),29800A1,11375B2,25850(A),11370.1(A),11351,30305A1,25850(A),",Felony
129634,210210788,2021/05/04,21003447,Y,Filed,",459,11377(A),",Felony
129635,210210788,2021/05/04,21003450,Y,Filed,",459,",Felony
129636,211021120,2021/05/04,21003457,N,Discharge Only,",148(A)1,",Misdemeanor
129637,210209559,2021/05/04,21003461,Y,Filed,",242,148(A)1,148(A)1,",Misdemeanor
129638,210212057,2021/05/04,21003463,Y,Discharge Only,",11364(A),4462.5,11351,11378,",Felony
129639,210211156,2021/05/04,21003464,Y,Filed,",243(B),245(A)1,148(A)1,245(A)4,243(D),245(A)4,243(D),",Felony
129641,210210459,2021/05/04,21003446,Y,Filed,",10851(A),11364(A),496D,",Felony
129642,210211372,2021/05/04,21003455,Y,Filed,",166(A)4,166(A)4,",Misdemeanor
129709,210209509,2021/05/04,21003432,Y,Filed,",148(A)1,496(A),459,",Felony
129715,210209640,2021/05/04,21003550,Y,Filed,",459,",Felony
130154,Z20210503-02526271,2021/05/04,2526271,Y,Filed,",487(A),182(A)1,459,",Felony
130199,210274110,2021/05/05,21004450,Y,Filed,",243(E)1,273A(A),242,",Misdemeanor
130200,Z20210505-21004452,2021/05/05,21004452,Y,Filed,",12500(A),23152(A),23152(B),",Misdemeanor
130237,210275867,2021/05/05,21004473,Y,Filed,",273A(A),273.5(A),236,",Felony
130238,210274267,2021/05/05,21004454,Y,Filed,",417(A)1,422,422,",Felony
130239,210275306,2021/05/05,21004467,Y,Filed,",422,245(A)1,245(A)1,646.9(A),273.6(A),646.9(B),",Felony
130270,Z20210505-21004457,2021/05/05,21004457,N,Other Action,",490.2(A),",Misdemeanor
130271,210274289,2021/05/05,21004458,Y,Filed,",243(E)1,273.6(A),",Misdemeanor
130272,Z20210505-21004459,2021/05/05,21004459,Y,Filed,",11377(A),290.011A,602(M),290.012A,11364(A),",Felony
130273,210272738,2021/05/05,21004460,Y,Filed,",487(A),530.5(A),530.5(A),",Felony
130274,210274922,2021/05/05,21004463,Y,Filed,",459,",Felony
130275,210275099,2021/05/05,21004464,Y,Filed,",11378,11351,",Felony
130276,210275356,2021/05/05,21004465,N,Discharge Only,",640(D)4,11352(A),148(A)1,11350(A),",Felony
130277,Z20210505-21004469,2021/05/05,21004469,N,Discharge Only,",148(A)1,21960(A),602(M),",Misdemeanor
130278,Z20210505-21004470,2021/05/05,21004470,N,Discharge Only,",21960(A),148(A)1,602(M),",Misdemeanor
130279,210275801,2021/05/05,21004471,N,Other Action,",602(M),243(E)1,",Misdemeanor
130280,210275475,2021/05/05,21004472,Y,Filed,",273.6(A),368(C),242,",Misdemeanor
130281,210275914,2021/05/05,21004474,Y,Filed,",459,",Felony
130282,210275776,2021/05/05,21004477,N,Discharge Only,",245(A)4,",Felony
130283,210276031,2021/05/05,21004478,N,Discharge Only,",243(E)1,",Misdemeanor
130284,210276097,2021/05/05,21004479,Y,Filed,",594(B)1,",Felony
130285,210196514,2021/05/05,21004480,N,Discharge Only,",32,",Felony
130286,210276229,2021/05/05,21004481,N,Discharge Only,",23152(B),23152(A),",Misdemeanor
130288,210274524,2021/05/05,21004488,Y,Filed,",245(A)1,245(A)1,245(A)1,245(A)1,368(B)1,",Felony
127571,210012170,2021/06/01,21000222,N,Other Action,",11350(A),11350(A),",Misdemeanor
127572,210003878,2021/06/01,21000223,N,Discharge Only,",186.22A,32310(A),29815(A),30305A1,29800A1,30605(A),",Felony
127573,210012142,2021/06/01,21000224,N,Other Action,",12500(A),496D,10851(A),14601.1(A),",Felony
127574,210012750,2021/06/01,21000225,N,Discharge Only,",245(A)4,242,242,",Felony
127575,210012794,2021/06/01,21000226,Y,Filed,",11351.5,11351,11378,11351,",Felony
127577,200400773,2021/06/01,21000229,Y,Filed,",182(A)1,664/187A,25800(A),187(A),",Felony
127578,210012415,2021/06/01,21000230,N,Discharge Only,",422,",Felony
127579,Z20210106-21000232,2021/06/01,21000232,N,Discharge Only,",20002(A),14601.2(A),",Misdemeanor
127580,210012722,2021/06/01,21000233,N,Discharge Only,",273A(A),",Felony
127581,210012932,2021/06/01,21000234,N,Discharge Only,",466,",Misdemeanor
127582,210012976,2021/06/01,21000238,Y,Filed,",243.35,",Misdemeanor
127583,210012421,2021/06/01,21000239,Y,Filed,",245.2,245(A)1,11364(A),11377(A),",Felony
127586,210012603,2021/06/01,21000244,N,Discharge Only,",NOTINTBL,148(A)1,273.5(A),245(A)4,",Felony
127612,210660213,2021/06/01,21000251,Y,Filed,",166(A)4,",Misdemeanor
127622,210011194,2021/06/01,21000206,Y,Filed,",21310,",Felony
127623,210011592,2021/06/01,21000207,N,Discharge Only,",10852,",Misdemeanor
127624,210011730,2021/06/01,21000208,Y,Filed,",166(A)4,",Misdemeanor
127627,210011990,2021/06/01,21000212,Y,Filed,",11378,11352(A),11351,11351.5,",Felony
127628,210012073,2021/06/01,21000213,Y,Filed,",11352(A),11351.5,12022.1,11378,",Felony
127629,210011871,2021/06/01,21000214,Y,Filed,",11351.5,",Felony
127630,210011514,2021/06/01,21000217,Y,Filed,",2800.2A,148(A)1,148.9(A),10851(A),496D,",Felony
127631,210008492,2021/06/01,21000218,Y,Filed,",664/211,664/211,",Felony
127632,210012114,2021/06/01,21000219,Y,Filed,",245(B),664/187A,246.3(A),664/187A,664/187A,664/187A,245(B),26100(A),",Felony
128279,210084856,2021/06/02,21001423,N,Discharge Only,",243(E)1,",Misdemeanor
128292,210083325,2021/06/02,21001395,N,Discharge Only,",273.5(A),",Felony
128334,Z20210206-21001392,2021/06/02,21001392,Y,Filed,",23152(A),23152(B),",Misdemeanor
128335,210071370,2021/06/02,21001393,N,Other Action,",496D(A),10851(A),",Felony
128336,210000170,2021/06/02,21001394,Y,Filed,",23152(A),23152(A),23152(B),",Felony
128337,210083303,2021/06/02,21001397,Y,Filed,",182(A)1,459,",Felony
128338,210083303,2021/06/02,21001398,Y,Filed,",459,182(A)1,",Felony
128339,210083369,2021/06/02,21001401,Y,Filed,",594B2A,",Misdemeanor
128340,210083698,2021/06/02,21001404,Y,Filed,",459,",Felony
128341,210661132,2021/06/02,21001407,Y,Filed,",211,182(A)1,",Felony
128342,210083961,2021/06/02,21001408,Y,Filed,",459,",Felony
128343,210084107,2021/06/02,21001409,N,Discharge Only,",273.6(A),",Misdemeanor
128344,210084248,2021/06/02,21001410,N,Discharge Only,",166(A)4,",Misdemeanor
128345,210084185,2021/06/02,21001414,Y,Filed,",11351.5,11351,11351,21955,11378,",Felony
128346,Z20210206-21001415,2021/06/02,21001415,Y,Filed,",459,496(A),",Felony
128347,210084339,2021/06/02,21001416,Y,Filed,",602(M),594(B)1,166(A)4,",Felony
128348,210084505,2021/06/02,21001417,Y,Filed,",459.5(A),490.2(A),166(A)4,166(A)4,",Misdemeanor
128349,210083933,2021/06/02,21001419,Y,Filed,",10851(A),21209(A),466,496D(A),",Felony
128350,210084680,2021/06/02,21001420,Y,Filed,",11377(A),422,422,242,",Felony
128351,210084834,2021/06/02,21001421,Y,Filed,",25400A1,148(A)1,25850(A),25850(A),25400A1,",Felony
128352,210084533,2021/06/02,21001424,N,Discharge Only,",245(A)1,273.5(A),236,",Felony
128353,210084890,2021/06/02,21001425,Y,Filed,",496D,182(A)1,11364(A),11378,10851(A),496(A),10851(A),466,496D,",Felony
128354,210084890,2021/06/02,21001426,Y,Filed,",496D,496D,10851(A),10851(A),466,496(A),182(A)1,",Felony
128355,210084806,2021/06/02,21001427,Y,Filed,",496(A),182(A)1,",Felony
128356,210084806,2021/06/02,21001428,Y,Filed,",182(A)1,496(A),211,",Felony
128856,210076609,2021/06/02,21001403,N,Discharge Only,",245(A)4,273.5(A),",Felony
128861,Z20210317-21002776,2021/06/02,21002776,Y,Filed,",594(B)1,",Felony
128988,210146923,2021/06/03,21002455,N,Discharge Only,",11377(A),245(A)1,",Felony
129007,210145618,2021/06/03,21002432,N,Other Action,",148(A)1,",Misdemeanor
129008,Z20210306-21002435,2021/06/03,21002435,Y,Filed,",23152(A),23152(B),",Misdemeanor
129009,210145709,2021/06/03,21002437,Y,Filed,",273.6(A),",Misdemeanor
129010,210000311,2021/06/03,21002438,Y,Filed,",23152(A),23152(B),",Misdemeanor
129011,210145743,2021/06/03,21002439,N,Discharge Only,",496(A),496(A),496D,496(A),10851(A),466,466,496(A),466,",Felony
129012,210000312,2021/06/03,21002441,N,Discharge Only,",23152(B),23152(A),",Misdemeanor
129013,210145787,2021/06/03,21002442,Y,Filed,",594(B)1,",Felony
129014,210145834,2021/06/03,21002444,N,Discharge Only,",14601.1(A),16028(A),21453(A),",Misdemeanor
129015,210145975,2021/06/03,21002446,N,Other Action,",496D(A),",Felony
129016,210146046,2021/06/03,21002448,Y,Filed,",594(B)1,166(A)4,",Felony
129017,Z20210306-21002449,2021/06/03,21002449,Y,Filed,",23247(E),23152(A),14601.2(A),23152(B),",Felony
129018,Z20210306-21002451,2021/06/03,21002451,Y,Filed,",288.7(B),288(A),288(A),",Felony
129019,210146763,2021/06/03,21002453,Y,Filed,",243(E)1,",Misdemeanor
129020,210140981,2021/06/03,21002454,Y,Filed,",29800A1,25850(A),246.3(A),25400A2,",Felony
129021,210146741,2021/06/03,21002456,Y,Filed,",6641085A,215(A),",Felony
129022,210147103,2021/06/03,21002461,Y,Filed,",2800.2A,12500(A),10851(A),496D(A),",Felony
129023,210147307,2021/06/03,21002462,Y,Filed,",243(D),",Misdemeanor
129026,210146155,2021/06/03,21002450,N,Discharge Only,",243(E)1,",Misdemeanor
129027,210147028,2021/06/03,21002457,N,Discharge Only,",243(E)1,",Misdemeanor
129036,210156182,2021/06/03,21002570,Y,Filed,",4600(A),",Misdemeanor
129640,210211548,2021/06/04,21003465,N,Discharge Only,",29800A1,",Felony
129648,210185216,2021/06/04,21003467,Y,Filed,",25850(A),20002(A),29820(B),25850(A),2800.2A,NOTINTBL,245(C),25850(A),",Felony
129649,210212433,2021/06/04,21003468,Y,Filed,",10851(A),11364(A),496D(A),",Felony
129650,210212693,2021/06/04,21003476,N,Other Action,",10851(A),496D(A),",Felony
129651,210212950,2021/06/04,21003477,Y,Filed,",459,",Misdemeanor
129652,210212994,2021/06/04,21003479,N,Other Action,",496D,10851(A),",Felony
129653,210212950,2021/06/04,21003480,Y,Filed,",459,",Misdemeanor
129654,210212950,2021/06/04,21003481,Y,Filed,",459,",Misdemeanor
129655,210212950,2021/06/04,21003482,Y,Filed,",459,",Misdemeanor
129656,210200983,2021/06/04,21003484,N,Discharge Only,",NOTINTBL,10851(A),",Felony
129657,210213588,2021/06/04,21003487,N,Other Action,",368(B)1,273A(A),",Felony
129658,210213641,2021/06/04,21003489,N,Other Action,",16028(A),22101(D),12500(A),",Misdemeanor
129659,210213174,2021/06/04,21003490,N,Discharge Only,",14601.1(A),496(A),10851(A),",Felony
129660,210213845,2021/06/04,21003492,Y,Filed,",422,245(C),245(C),245(C),148(A)1,",Felony
129661,210212950,2021/06/04,21003497,Y,Filed,",459,",Misdemeanor
129662,210213986,2021/06/04,21003498,Y,Filed,",211,664/451B,594B2A,",Felony
129663,211021414,2021/06/04,21003501,Y,Filed,",23152(A),",Misdemeanor
129666,211021424,2021/06/04,21003504,N,Discharge Only,",211,",Felony
129756,210214031,2021/06/04,21003496,N,Other Action,",273.5(A),",Felony
130153,Z20210503-02526270,2021/06/04,2526270,Y,Filed,",25400A1,11351.5,11370.1(A),25850(A),",Felony
130255,210276354,2021/06/05,21004487,N,Discharge Only,",273.5(A),",Felony
130257,210276467,2021/06/05,21004494,N,Discharge Only,",243.25,368(B)1,",Felony
130287,Z20210506-21004482,2021/06/05,21004482,N,Discharge Only,",23152(A),23152(B),",Misdemeanor
130289,210276304,2021/06/05,21004484,N,Discharge Only,",243(E)1,",Misdemeanor
130290,210276279,2021/06/05,21004485,N,Discharge Only,",243(E)1,",Misdemeanor
130291,210276401,2021/06/05,21004491,N,Discharge Only,",594(B)1,",Felony
130292,210276514,2021/06/05,21004493,Y,Filed,",166(A)4,",Misdemeanor
130293,210264337,2021/06/05,21004502,N,Discharge Only,",496D,10851(A),496(A),",Felony
130295,210276859,2021/06/05,21004510,Y,Filed,",273.6(A),",Misdemeanor
130296,210276677,2021/06/05,21004512,Y,Filed,",25400A1,25850(A),25850(A),25400A1,30305A1,21510(B),25850(A),466,25850(A),10851(A),25850(A),148(A)1,496(A),25850(A),30305A1,496D(A),",Felony
130297,210276677,2021/06/05,21004514,Y,Filed,",148(A)1,25850(A),25400A1,25850(A),25850(A),30305A1,25850(A),496(A),30305A1,29800A1,29800A1,466,10851(A),25850(A),25850(A),496D(A),25400A1,",Felony
130298,210277623,2021/06/05,21004516,Y,Filed,",29900A1,30305A1,25850(A),29825(A),29800A1,32310(A),25400A1,29815(A),",Felony
130299,210277186,2021/06/05,21004519,Y,Filed,",166(A)4,",Misdemeanor
130300,210277948,2021/06/05,21004522,N,Other Action,",21810,",Felony
130301,210278043,2021/06/05,21004524,N,Discharge Only,",496D,",Felony
130302,210278156,2021/06/05,21004526,N,Other Action,",602(M),",Misdemeanor
130303,210278219,2021/06/05,21004527,N,Other Action,",166(A)4,11377(A),",Misdemeanor
130304,210273253,2021/06/05,21004528,N,Discharge Only,",422,422,148(A)1,",Felony
130305,210278106,2021/06/05,21004530,Y,Filed,",245(A)1,211,368(B)1,245(A)1,245(A)1,",Felony
130306,210277211,2021/06/05,21004531,Y,Filed,",245(A)4,422,",Felony
130307,210278532,2021/06/05,21004534,N,Other Action,",148(A)1,243(B),",Misdemeanor
130308,210278617,2021/06/05,21004535,N,Discharge Only,",245(A)4,",Felony
130315,210278485,2021/06/05,21004541,Y,Filed,",422,417(A)2,12022A1,417(A)2,417(A)2,245(A)2,664/187A,",Felony
130325,210240713,2021/06/05,21004529,Y,Filed,",422,422,422,",Felony
130326,210280509,2021/06/05,21004556,N,Discharge Only,",NOTINTBL,243(E)1,",Felony
130347,210278247,2021/06/05,21004537,Y,Filed,",10851(A),",Felony
130429,210289153,2021/06/05,21004699,N,Discharge Only,",243(B),148(A)1,",Misdemeanor
127584,210013253,2021/07/01,21000241,N,Other Action,",12500(A),",Misdemeanor
127585,210013269,2021/07/01,21000242,Y,Filed,",243(E)1,",Misdemeanor
127587,210013297,2021/07/01,21000245,Y,Filed,",21460(A),2800.2A,21453(A),22350,",Felony
127588,210013316,2021/07/01,21000246,Y,Filed,",594B2A,459,",Felony
127589,210013338,2021/07/01,21000249,Y,Filed,",11377(A),466,451(D),451(A),",Felony
127595,210014671,2021/07/01,21000266,N,Discharge Only,",273.5(A),273A(B),236,245(A)1,",Felony
127596,210014239,2021/07/01,21000269,Y,Filed,",466,594(B)1,",Felony
127597,210014449,2021/07/01,21000270,Y,Filed,",459,182(A)1,594(B)1,",Felony
127598,210015287,2021/07/01,21000272,N,Other Action,",496(A),496(A),496(A),466,496(A),22810(A),459,",Felony
127599,210015340,2021/07/01,21000274,N,Other Action,",485,11364(A),",Misdemeanor
127600,210015384,2021/07/01,21000275,N,Other Action,",466,664/459,",Felony
127601,210015425,2021/07/01,21000276,N,Discharge Only,",11379.6(A),21510(A),466,496D(A),11350(A),496(A),10851(A),11377(A),11379(A),11351,",Felony
127602,210014728,2021/07/01,21000279,Y,Filed,",32310(A),30305A1,32310(A),25400A2,496(A),25850(A),32310(A),182(A)1,459,12022.1,30305A1,29800A1,466,29800A1,",Felony
127603,200773467,2021/07/01,21000282,Y,Filed,",211,211,245(A)1,211,",Felony
127604,210015544,2021/07/01,21000287,N,Other Action,",459,148(A)1,",Felony
127608,210013764,2021/07/01,21000257,N,Discharge Only,",243(E)1,",Misdemeanor
127613,210070498,2021/07/01,21000254,N,Discharge Only,",166(A)4,7.2.12,12022A1,537E(A),466,",Felony
127614,210013463,2021/07/01,21000259,Y,Filed,",29800A1,246.3(A),664/187A,245(A)2,273A(A),INDICT,",Felony
127615,210013827,2021/07/01,21000262,Y,Filed,",148(A)1,459,69(A),",Felony
127634,210015522,2021/07/01,21000277,Y,Filed,",243.4E1,646.9(A),",Felony
127674,210013930,2021/07/01,21000263,N,Discharge Only,",245(A)1,243(E)1,591,368(C),",Felony
127675,200757944,2021/07/01,21000252,N,Discharge Only,",594(B)1,653M(A),",Felony
127678,210013968,2021/07/01,21000296,N,Discharge Only,",273.5(A),664/187A,205,",Felony
128171,210201026,2021/07/01,21001352,N,Discharge Only,",243(B),NOTINTBL,",Misdemeanor
128181,210014728,2021/07/01,21002501,Y,Filed,",182(A)1,29800A1,496(A),25850(A),30305A1,30305A1,32310(A),12022.1,496(A),32310(A),29800A1,466,25400A2,459,32310(A),",Felony
128291,210085161,2021/07/02,21001429,N,Discharge Only,",273.5(A),",Felony
128298,210085230,2021/07/02,21001432,N,Discharge Only,",273.5(A),236,",Felony
128299,210852252,2021/07/02,21001433,N,Discharge Only,",25400A1,11370.1(A),11378,25400A3,NOTINTBL,25850(A),182(A)1,",Felony
128300,210085597,2021/07/02,21001434,Y,Filed,",368(B)1,148(A)1,368(B)1,243(B),",Misdemeanor
128301,Z20210207-21001436,2021/07/02,21001436,Y,Filed,",594(B)1,593,",Felony
